"Time","State","Local","Remote","OwningPid","ProcessName","Sample"
"2026-04-05T23:45:06.7194762+08:00","TimeWait","127.0.0.1:13270","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:06.7194762+08:00","TimeWait","127.0.0.1:13271","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:06.7194762+08:00","TimeWait","127.0.0.1:13272","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:06.7194762+08:00","TimeWait","127.0.0.1:13274","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:06.7038493+08:00","TimeWait","127.0.0.1:13275","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:06.7038493+08:00","TimeWait","127.0.0.1:13276","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:06.7038493+08:00","TimeWait","127.0.0.1:13277","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:06.6882242+08:00","TimeWait","127.0.0.1:13278","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:06.6882242+08:00","TimeWait","127.0.0.1:13279","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:06.6572248+08:00","TimeWait","127.0.0.1:14454","127.0.0.1:20122","0","Idle","19"
"2026-04-05T23:45:06.6572248+08:00","TimeWait","127.0.0.1:14580","127.0.0.1:20122","0","Idle","19"
"2026-04-05T23:45:06.6103496+08:00","TimeWait","127.0.0.1:20122","127.0.0.1:11678","0","Idle","19"
"2026-04-05T23:45:06.6103496+08:00","TimeWait","127.0.0.1:20122","127.0.0.1:12108","0","Idle","19"
"2026-04-05T23:45:06.5947249+08:00","TimeWait","127.0.0.1:20122","127.0.0.1:13197","0","Idle","19"
"2026-04-05T23:45:07.2179942+08:00","TimeWait","127.0.0.1:2163","127.0.0.1:20122","0","Idle","19"
"2026-04-05T23:45:07.2129932+08:00","TimeWait","127.0.0.1:2522","127.0.0.1:20122","0","Idle","19"
"2026-04-05T23:45:06.5311872+08:00","TimeWait","127.0.0.1:49362","127.0.0.1:13264","0","Idle","19"
"2026-04-05T23:45:07.1413594+08:00","TimeWait","127.0.0.1:7803","127.0.0.1:20122","0","Idle","19"
"2026-04-05T23:45:07.1257328+08:00","TimeWait","127.0.0.1:8867","127.0.0.1:20122","0","Idle","19"
"2026-04-05T23:45:07.1176784+08:00","TimeWait","127.0.0.1:9346","127.0.0.1:20122","0","Idle","19"
"2026-04-05T23:45:07.0959004+08:00","TimeWait","127.0.0.1:9426","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:07.0959004+08:00","TimeWait","127.0.0.1:9427","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:07.0802748+08:00","TimeWait","127.0.0.1:9671","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:07.0802748+08:00","TimeWait","127.0.0.1:9672","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:07.0646367+08:00","TimeWait","127.0.0.1:9674","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:07.0646367+08:00","TimeWait","127.0.0.1:9675","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:07.0646367+08:00","TimeWait","127.0.0.1:9676","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:07.0476863+08:00","TimeWait","127.0.0.1:9677","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:07.0476863+08:00","TimeWait","127.0.0.1:9678","127.0.0.1:49350","0","Idle","19"
"2026-04-05T23:45:07.0476863+08:00","TimeWait","127.0.0.1:9679","127.0.0.1:5354","0","Idle","19"
"2026-04-05T23:45:07.0320621+08:00","TimeWait","127.0.0.1:9680","127.0.0.1:5354","0","Idle","19"
"2026-04-05T23:45:07.0320621+08:00","TimeWait","127.0.0.1:9686","127.0.0.1:27015","0","Idle","19"
"2026-04-05T23:45:07.0320621+08:00","TimeWait","127.0.0.1:9687","127.0.0.1:27015","0","Idle","19"
"2026-04-05T23:45:07.0164179+08:00","TimeWait","127.0.0.1:9691","127.0.0.1:27015","0","Idle","19"
"2026-04-05T23:45:07.0164179+08:00","TimeWait","127.0.0.1:9692","127.0.0.1:27015","0","Idle","19"
"2026-04-05T23:45:07.2506433+08:00","Established","127.0.0.1:1558","127.0.0.1:1559","2620","WUDFHost","19"
"2026-04-05T23:45:07.2506433+08:00","Established","127.0.0.1:1559","127.0.0.1:1558","2620","WUDFHost","19"
"2026-04-05T23:45:07.2349939+08:00","Established","127.0.0.1:1561","127.0.0.1:1562","3256","NVDisplay.Container","19"
"2026-04-05T23:45:07.2349939+08:00","Established","127.0.0.1:1562","127.0.0.1:1561","3256","NVDisplay.Container","19"
"2026-04-05T23:45:07.1726082+08:00","Listen","127.0.0.1:5284","0.0.0.0:0","3356","AndrowsSvr","19"
"2026-04-05T23:45:07.2818925+08:00","Established","127.0.0.1:1206","127.0.0.1:20123","4288","msedgewebview2","19"
"2026-04-05T23:45:07.1882342+08:00","Established","127.0.0.1:3775","127.0.0.1:20123","4288","msedgewebview2","19"
"2026-04-05T23:45:07.1257328+08:00","Established","127.0.0.1:8471","127.0.0.1:20123","4288","msedgewebview2","19"
"2026-04-05T23:45:07.2818925+08:00","Established","127.0.0.1:1547","127.0.0.1:5354","6432","AppleMobileDeviceService","19"
"2026-04-05T23:45:07.2662685+08:00","Established","127.0.0.1:1550","127.0.0.1:5354","6432","AppleMobileDeviceService","19"
"2026-04-05T23:45:06.5659905+08:00","Listen","127.0.0.1:27015","0.0.0.0:0","6432","AppleMobileDeviceService","19"
"2026-04-05T23:45:07.1569835+08:00","Listen","127.0.0.1:5354","0.0.0.0:0","6512","mDNSResponder","19"
"2026-04-05T23:45:07.1569835+08:00","Established","127.0.0.1:5354","127.0.0.1:1547","6512","mDNSResponder","19"
"2026-04-05T23:45:07.1569835+08:00","Established","127.0.0.1:5354","127.0.0.1:1550","6512","mDNSResponder","19"
"2026-04-05T23:45:06.4843158+08:00","Listen",":::13688",":::0","6556","GCUBridge","19"
"2026-04-05T23:45:06.6882242+08:00","Listen","0.0.0.0:13688","0.0.0.0:0","6556","GCUBridge","19"
"2026-04-05T23:45:06.6870538+08:00","Established","127.0.0.1:13688","127.0.0.1:1801","6556","GCUBridge","19"
"2026-04-05T23:45:06.6830539+08:00","Established","127.0.0.1:13688","127.0.0.1:2651","6556","GCUBridge","19"
"2026-04-05T23:45:06.6780540+08:00","Established","127.0.0.1:13688","127.0.0.1:8492","6556","GCUBridge","19"
"2026-04-05T23:45:06.6740655+08:00","Established","127.0.0.1:13688","127.0.0.1:9673","6556","GCUBridge","19"
"2026-04-05T23:45:06.6572248+08:00","Listen","127.0.0.1:20122","0.0.0.0:0","6612","sing-box","19"
"2026-04-05T23:45:06.6103496+08:00","Established","127.0.0.1:20122","127.0.0.1:11625","6612","sing-box","19"
"2026-04-05T23:45:06.5947249+08:00","Established","127.0.0.1:20122","127.0.0.1:12215","6612","sing-box","19"
"2026-04-05T23:45:06.5947249+08:00","Established","127.0.0.1:20122","127.0.0.1:12824","6612","sing-box","19"
"2026-04-05T23:45:06.5790981+08:00","Established","127.0.0.1:20122","127.0.0.1:13223","6612","sing-box","19"
"2026-04-05T23:45:06.6415996+08:00","Established","127.0.0.1:20122","127.0.0.1:2647","6612","sing-box","19"
"2026-04-05T23:45:06.6415996+08:00","Established","127.0.0.1:20122","127.0.0.1:4962","6612","sing-box","19"
"2026-04-05T23:45:06.6415996+08:00","Established","127.0.0.1:20122","127.0.0.1:5248","6612","sing-box","19"
"2026-04-05T23:45:06.6415996+08:00","Established","127.0.0.1:20122","127.0.0.1:5504","6612","sing-box","19"
"2026-04-05T23:45:06.6259753+08:00","Established","127.0.0.1:20122","127.0.0.1:7195","6612","sing-box","19"
"2026-04-05T23:45:06.6259753+08:00","Established","127.0.0.1:20122","127.0.0.1:9423","6612","sing-box","19"
"2026-04-05T23:45:06.6259753+08:00","Established","127.0.0.1:20122","127.0.0.1:9668","6612","sing-box","19"
"2026-04-05T23:45:06.5790981+08:00","Listen","127.0.0.1:20123","0.0.0.0:0","6612","sing-box","19"
"2026-04-05T23:45:06.5790981+08:00","Established","127.0.0.1:20123","127.0.0.1:1206","6612","sing-box","19"
"2026-04-05T23:45:06.5790981+08:00","Established","127.0.0.1:20123","127.0.0.1:3775","6612","sing-box","19"
"2026-04-05T23:45:06.5749905+08:00","Established","127.0.0.1:20123","127.0.0.1:8471","6612","sing-box","19"
"2026-04-05T23:45:07.1216786+08:00","Listen","127.0.0.1:9080","0.0.0.0:0","6620","NahimicService","19"
"2026-04-05T23:45:07.2818925+08:00","Listen","127.0.0.1:1546","0.0.0.0:0","6672","jhi_service","19"
"2026-04-05T23:45:07.0134172+08:00","Established","127.0.0.1:10296","127.0.0.1:31104","6796","RestService","19"
"2026-04-05T23:45:07.0094176+08:00","Established","127.0.0.1:10303","127.0.0.1:31104","6796","RestService","19"
"2026-04-05T23:45:06.5609902+08:00","Listen","127.0.0.1:31100","0.0.0.0:0","6796","RestService","19"
"2026-04-05T23:45:06.4686679+08:00","Established","::1:50052","::1:1549","6832","LicenseService","19"
"2026-04-05T23:45:06.5155616+08:00","Listen","127.0.0.1:49890","0.0.0.0:0","7040","XxYunHelperService","19"
"2026-04-05T23:45:06.4999355+08:00","Established","::1:1549","::1:50052","7376","CoordService","19"
"2026-04-05T23:45:06.5569903+08:00","Established","127.0.0.1:31104","127.0.0.1:10296","7376","CoordService","19"
"2026-04-05T23:45:06.5519903+08:00","Established","127.0.0.1:31104","127.0.0.1:10303","7376","CoordService","19"
"2026-04-05T23:45:06.9846264+08:00","Established","127.0.0.1:11625","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:06.9689918+08:00","Established","127.0.0.1:12215","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:06.9689918+08:00","Established","127.0.0.1:12824","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:07.2079930+08:00","Established","127.0.0.1:2647","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:07.1882342+08:00","Established","127.0.0.1:4962","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:07.1726082+08:00","Established","127.0.0.1:5248","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:07.1413594+08:00","Established","127.0.0.1:5504","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:07.1413594+08:00","Established","127.0.0.1:7195","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:07.1116796+08:00","Established","127.0.0.1:9423","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:07.0959004+08:00","Established","127.0.0.1:9668","127.0.0.1:20122","8000","chrome","19"
"2026-04-05T23:45:07.2662685+08:00","Established","127.0.0.1:1551","127.0.0.1:1552","8076","mysqld","19"
"2026-04-05T23:45:07.2662685+08:00","Established","127.0.0.1:1552","127.0.0.1:1551","8076","mysqld","19"
"2026-04-05T23:45:07.2506433+08:00","Established","127.0.0.1:1553","127.0.0.1:1554","8076","mysqld","19"
"2026-04-05T23:45:07.2506433+08:00","Established","127.0.0.1:1554","127.0.0.1:1553","8076","mysqld","19"
"2026-04-05T23:45:07.2249941+08:00","Established","127.0.0.1:1801","127.0.0.1:13688","12100","GCUService","19"
"2026-04-05T23:45:06.4843158+08:00","Listen","::1:42050",":::0","13772","OneDrive.Sync.Service","19"
"2026-04-05T23:45:06.8986812+08:00","Established","127.0.0.1:13223","127.0.0.1:20122","14012","smartscreen","19"
"2026-04-05T23:45:06.9689918+08:00","Listen","127.0.0.1:12900","0.0.0.0:0","14572","AndrowsStore","19"
"2026-04-05T23:45:06.5699903+08:00","Listen","127.0.0.1:25120","0.0.0.0:0","14572","AndrowsStore","19"
"2026-04-05T23:45:07.1726082+08:00","Listen","127.0.0.1:5283","0.0.0.0:0","14572","AndrowsStore","19"
"2026-04-05T23:45:07.1882342+08:00","Established","127.0.0.1:2651","127.0.0.1:13688","15116","OSDTpDetect","19"
"2026-04-05T23:45:06.4999355+08:00","Listen","::1:1567",":::0","15828","AndrowsDlSvr","19"
"2026-04-05T23:45:06.4999355+08:00","Established","::1:1567","::1:6209","15828","AndrowsDlSvr","19"
"2026-04-05T23:45:07.2299937+08:00","Listen","127.0.0.1:1567","0.0.0.0:0","15828","AndrowsDlSvr","19"
"2026-04-05T23:45:06.4843158+08:00","Established","::1:6209","::1:1567","16212","CefRendererProcess","19"
"2026-04-05T23:45:07.0034174+08:00","Established","127.0.0.1:10367","127.0.0.1:10368","16224","Tomcat9","19"
"2026-04-05T23:45:06.9846264+08:00","Established","127.0.0.1:10368","127.0.0.1:10367","16224","Tomcat9","19"
"2026-04-05T23:45:07.1413594+08:00","Listen","127.0.0.1:8005","0.0.0.0:0","16224","Tomcat9","19"
"2026-04-05T23:45:06.5480043+08:00","Listen","127.0.0.1:49350","0.0.0.0:0","20444","esrv_svc","19"
"2026-04-05T23:45:06.5155616+08:00","Bound","127.0.0.1:9673","0.0.0.0:0","22968","GamingCenter3_Cross","19"
"2026-04-05T23:45:07.0802748+08:00","Established","127.0.0.1:9673","127.0.0.1:13688","22968","GamingCenter3_Cross","19"
"2026-04-05T23:45:06.5155616+08:00","Bound","0.0.0.0:8492","0.0.0.0:0","23508","SystrayComponent","19"
"2026-04-05T23:45:07.1257328+08:00","Established","127.0.0.1:8492","127.0.0.1:13688","23508","SystrayComponent","19"
"2026-04-05T23:45:08.4361551+08:00","TimeWait","127.0.0.1:10075","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:08.3903838+08:00","TimeWait","127.0.0.1:12100","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:08.3591337+08:00","TimeWait","127.0.0.1:13199","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.3591337+08:00","TimeWait","127.0.0.1:13200","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.3591337+08:00","TimeWait","127.0.0.1:13201","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.3435097+08:00","TimeWait","127.0.0.1:13202","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.3435097+08:00","TimeWait","127.0.0.1:13203","127.0.0.1:5354","0","Idle","20"
"2026-04-05T23:45:08.3278847+08:00","TimeWait","127.0.0.1:13204","127.0.0.1:5354","0","Idle","20"
"2026-04-05T23:45:08.3278847+08:00","TimeWait","127.0.0.1:13210","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.3278847+08:00","TimeWait","127.0.0.1:13211","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.3122594+08:00","TimeWait","127.0.0.1:13215","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.3122594+08:00","TimeWait","127.0.0.1:13216","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.2966354+08:00","TimeWait","127.0.0.1:13217","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:08.2966354+08:00","TimeWait","127.0.0.1:13221","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2966354+08:00","TimeWait","127.0.0.1:13222","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2810095+08:00","TimeWait","127.0.0.1:13225","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2653850+08:00","TimeWait","127.0.0.1:13226","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2653850+08:00","TimeWait","127.0.0.1:13227","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2653850+08:00","TimeWait","127.0.0.1:13228","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2497587+08:00","TimeWait","127.0.0.1:13229","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2497587+08:00","TimeWait","127.0.0.1:13230","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2486824+08:00","TimeWait","127.0.0.1:13231","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2426813+08:00","TimeWait","127.0.0.1:13232","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2366823+08:00","TimeWait","127.0.0.1:13233","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2199691+08:00","TimeWait","127.0.0.1:13234","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2199691+08:00","TimeWait","127.0.0.1:13235","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2043434+08:00","TimeWait","127.0.0.1:13236","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2043434+08:00","TimeWait","127.0.0.1:13237","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.2043434+08:00","TimeWait","127.0.0.1:13238","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1887183+08:00","TimeWait","127.0.0.1:13239","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1887183+08:00","TimeWait","127.0.0.1:13240","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1730934+08:00","TimeWait","127.0.0.1:13241","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1730934+08:00","TimeWait","127.0.0.1:13242","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1730934+08:00","TimeWait","127.0.0.1:13243","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1574676+08:00","TimeWait","127.0.0.1:13244","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1574676+08:00","TimeWait","127.0.0.1:13245","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1574676+08:00","TimeWait","127.0.0.1:13246","127.0.0.1:5354","0","Idle","20"
"2026-04-05T23:45:08.1418107+08:00","TimeWait","127.0.0.1:13247","127.0.0.1:5354","0","Idle","20"
"2026-04-05T23:45:08.1418107+08:00","TimeWait","127.0.0.1:13253","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.1387971+08:00","TimeWait","127.0.0.1:13254","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.1327973+08:00","TimeWait","127.0.0.1:13258","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.1267975+08:00","TimeWait","127.0.0.1:13259","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.1208053+08:00","TimeWait","127.0.0.1:13262","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1157966+08:00","TimeWait","127.0.0.1:13263","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.1097971+08:00","TimeWait","127.0.0.1:13265","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0940160+08:00","TimeWait","127.0.0.1:13266","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0940160+08:00","TimeWait","127.0.0.1:13267","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0783901+08:00","TimeWait","127.0.0.1:13268","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0783901+08:00","TimeWait","127.0.0.1:13269","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0783901+08:00","TimeWait","127.0.0.1:13270","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0627651+08:00","TimeWait","127.0.0.1:13271","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0627651+08:00","TimeWait","127.0.0.1:13272","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0471385+08:00","TimeWait","127.0.0.1:13274","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0471385+08:00","TimeWait","127.0.0.1:13275","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0471385+08:00","TimeWait","127.0.0.1:13276","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0315185+08:00","TimeWait","127.0.0.1:13277","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0315185+08:00","TimeWait","127.0.0.1:13278","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.0315185+08:00","TimeWait","127.0.0.1:13279","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:07.9880742+08:00","TimeWait","127.0.0.1:14454","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:07.9880742+08:00","TimeWait","127.0.0.1:14580","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:07.9550782+08:00","TimeWait","127.0.0.1:20122","127.0.0.1:11678","0","Idle","20"
"2026-04-05T23:45:07.9412532+08:00","TimeWait","127.0.0.1:20122","127.0.0.1:12108","0","Idle","20"
"2026-04-05T23:45:07.9412532+08:00","TimeWait","127.0.0.1:20122","127.0.0.1:13197","0","Idle","20"
"2026-04-05T23:45:08.6759935+08:00","TimeWait","127.0.0.1:2163","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:08.6572506+08:00","TimeWait","127.0.0.1:2522","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:07.8661759+08:00","TimeWait","127.0.0.1:49362","127.0.0.1:13264","0","Idle","20"
"2026-04-05T23:45:08.5947511+08:00","TimeWait","127.0.0.1:7803","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:08.5700118+08:00","TimeWait","127.0.0.1:8867","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:08.5560127+08:00","TimeWait","127.0.0.1:9346","127.0.0.1:20122","0","Idle","20"
"2026-04-05T23:45:08.5368642+08:00","TimeWait","127.0.0.1:9426","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.5368642+08:00","TimeWait","127.0.0.1:9427","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.5172764+08:00","TimeWait","127.0.0.1:9671","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.5016098+08:00","TimeWait","127.0.0.1:9672","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.5016098+08:00","TimeWait","127.0.0.1:9674","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.4859847+08:00","TimeWait","127.0.0.1:9675","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.4859847+08:00","TimeWait","127.0.0.1:9676","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.4703583+08:00","TimeWait","127.0.0.1:9677","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.4703583+08:00","TimeWait","127.0.0.1:9678","127.0.0.1:49350","0","Idle","20"
"2026-04-05T23:45:08.4703583+08:00","TimeWait","127.0.0.1:9679","127.0.0.1:5354","0","Idle","20"
"2026-04-05T23:45:08.4672612+08:00","TimeWait","127.0.0.1:9680","127.0.0.1:5354","0","Idle","20"
"2026-04-05T23:45:08.4612612+08:00","TimeWait","127.0.0.1:9686","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.4552624+08:00","TimeWait","127.0.0.1:9687","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.4482071+08:00","TimeWait","127.0.0.1:9691","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.4422070+08:00","TimeWait","127.0.0.1:9692","127.0.0.1:27015","0","Idle","20"
"2026-04-05T23:45:08.7046823+08:00","Established","127.0.0.1:1558","127.0.0.1:1559","2620","WUDFHost","20"
"2026-04-05T23:45:08.7046823+08:00","Established","127.0.0.1:1559","127.0.0.1:1558","2620","WUDFHost","20"
"2026-04-05T23:45:08.6890570+08:00","Established","127.0.0.1:1561","127.0.0.1:1562","3256","NVDisplay.Container","20"
"2026-04-05T23:45:08.6890570+08:00","Established","127.0.0.1:1562","127.0.0.1:1561","3256","NVDisplay.Container","20"
"2026-04-05T23:45:08.6259886+08:00","Listen","127.0.0.1:5284","0.0.0.0:0","3356","AndrowsSvr","20"
"2026-04-05T23:45:08.7515578+08:00","Established","127.0.0.1:1206","127.0.0.1:20123","4288","msedgewebview2","20"
"2026-04-05T23:45:08.6416137+08:00","Established","127.0.0.1:3775","127.0.0.1:20123","4288","msedgewebview2","20"
"2026-04-05T23:45:08.5791135+08:00","Established","127.0.0.1:8471","127.0.0.1:20123","4288","msedgewebview2","20"
"2026-04-05T23:45:08.7515578+08:00","Established","127.0.0.1:1547","127.0.0.1:5354","6432","AppleMobileDeviceService","20"
"2026-04-05T23:45:08.7359336+08:00","Established","127.0.0.1:1550","127.0.0.1:5354","6432","AppleMobileDeviceService","20"
"2026-04-05T23:45:07.8818010+08:00","Listen","127.0.0.1:27015","0.0.0.0:0","6432","AppleMobileDeviceService","20"
"2026-04-05T23:45:08.6103636+08:00","Listen","127.0.0.1:5354","0.0.0.0:0","6512","mDNSResponder","20"
"2026-04-05T23:45:08.6103636+08:00","Established","127.0.0.1:5354","127.0.0.1:1547","6512","mDNSResponder","20"
"2026-04-05T23:45:08.6103636+08:00","Established","127.0.0.1:5354","127.0.0.1:1550","6512","mDNSResponder","20"
"2026-04-05T23:45:07.8192663+08:00","Listen",":::13688",":::0","6556","GCUBridge","20"
"2026-04-05T23:45:08.0315185+08:00","Listen","0.0.0.0:13688","0.0.0.0:0","6556","GCUBridge","20"
"2026-04-05T23:45:08.0264524+08:00","Established","127.0.0.1:13688","127.0.0.1:1801","6556","GCUBridge","20"
"2026-04-05T23:45:08.0194513+08:00","Established","127.0.0.1:13688","127.0.0.1:2651","6556","GCUBridge","20"
"2026-04-05T23:45:08.0036992+08:00","Established","127.0.0.1:13688","127.0.0.1:8492","6556","GCUBridge","20"
"2026-04-05T23:45:08.0036992+08:00","Established","127.0.0.1:13688","127.0.0.1:9673","6556","GCUBridge","20"
"2026-04-05T23:45:07.9880742+08:00","Listen","127.0.0.1:20122","0.0.0.0:0","6612","sing-box","20"
"2026-04-05T23:45:07.9603625+08:00","Established","127.0.0.1:20122","127.0.0.1:11625","6612","sing-box","20"
"2026-04-05T23:45:07.9412532+08:00","Established","127.0.0.1:20122","127.0.0.1:12215","6612","sing-box","20"
"2026-04-05T23:45:07.9260099+08:00","Established","127.0.0.1:20122","127.0.0.1:12824","6612","sing-box","20"
"2026-04-05T23:45:07.9322390+08:00","Established","127.0.0.1:20122","127.0.0.1:13223","6612","sing-box","20"
"2026-04-05T23:45:07.9724441+08:00","Established","127.0.0.1:20122","127.0.0.1:2647","6612","sing-box","20"
"2026-04-05T23:45:07.9724441+08:00","Established","127.0.0.1:20122","127.0.0.1:4962","6612","sing-box","20"
"2026-04-05T23:45:07.9724441+08:00","Established","127.0.0.1:20122","127.0.0.1:5248","6612","sing-box","20"
"2026-04-05T23:45:07.9724441+08:00","Established","127.0.0.1:20122","127.0.0.1:5504","6612","sing-box","20"
"2026-04-05T23:45:07.9679401+08:00","Established","127.0.0.1:20122","127.0.0.1:7195","6612","sing-box","20"
"2026-04-05T23:45:07.9317361+08:00","Established","127.0.0.1:20122","127.0.0.1:9423","6612","sing-box","20"
"2026-04-05T23:45:07.9647194+08:00","Established","127.0.0.1:20122","127.0.0.1:9668","6612","sing-box","20"
"2026-04-05T23:45:07.8974266+08:00","Listen","127.0.0.1:20123","0.0.0.0:0","6612","sing-box","20"
"2026-04-05T23:45:07.9216119+08:00","Established","127.0.0.1:20123","127.0.0.1:1206","6612","sing-box","20"
"2026-04-05T23:45:07.8974266+08:00","Established","127.0.0.1:20123","127.0.0.1:3775","6612","sing-box","20"
"2026-04-05T23:45:07.9156086+08:00","Established","127.0.0.1:20123","127.0.0.1:8471","6612","sing-box","20"
"2026-04-05T23:45:08.5620123+08:00","Listen","127.0.0.1:9080","0.0.0.0:0","6620","NahimicService","20"
"2026-04-05T23:45:08.7515578+08:00","Listen","127.0.0.1:1546","0.0.0.0:0","6672","jhi_service","20"
